"DamId","ScadaId","foreign_id","name","active","voltage","geometry"
"3ac565e5-da80-419d-9f07-4bde2c47ad35",985515211,"DV 190-RI","SENJ-OTOČAC",True,110,"LINESTRING(14.9252884846679 44.9427897878063,14.9263585200413 44.9428420343774,14.9281571575108 44.9434192891545,14.9303857716483 44.9442188745968,14.9318321480693 44.9447443849802,14.9321498524705 44.9470365920551,14.9324813801726 44.9494527250763,14.9327333624262 44.9512999675432,14.9331857459193 44.9544759728364,14.9333931242279 44.9559052617167,14.9335414621275 44.9569858855753,14.9336898833553 44.9582226459469,14.9348410626388 44.9586332087301,14.937819558236 44.9596958401845,14.9399418648852 44.960461073209,14.9417440206596 44.9611229768194,14.9457866825334 44.9625571422297,14.9472705596747 44.963068253887,14.9510551146788 44.9643975451936,14.9535806440419 44.96530028911,14.9564234694148 44.9663092852345,14.9584338507584 44.9670365156685,14.9597647143308 44.9675150136022,14.961232349872 44.968046906094,14.9645035850387 44.9692178255738,14.9662292373755 44.9698468317916,14.9686837542205 44.9707266327181,14.9711835728111 44.9714084987088,14.9745884211816 44.9723361815401,14.9772400019552 44.9730380146744,14.9794000260755 44.9736183956285,14.9816691138177 44.9742451877367,14.9836083818102 44.974776230548,14.9850685932445 44.9751748966545,14.9881063482592 44.9760093502465,14.988923835815 44.9762302622975,14.9909331414127 44.9754665594299,14.9926353076245 44.9748433735608,14.9948709552255 44.9739960098605,14.9970951263759 44.9731618309848,14.9993475047772 44.9723268885249,15.0015649543246 44.9714969420354,15.0038154265318 44.9706477824902,15.0060852257623 44.9697765290898,15.0083337923349 44.968945728795,15.010071892504 44.9679857981512,15.0126260853551 44.9665983693608,15.0149850968704 44.9653182723122,15.0173693467382 44.9640110343887,15.0200691848555 44.962550430197,15.0226750967871 44.9611113799169,15.0255148126932 44.9595688134444,15.028280116501 44.9580536430785,15.0316750613361 44.9585062686323,15.0343332060082 44.9588665147002,15.0380650655929 44.9593819286493,15.0421065507917 44.9599382292785,15.0443296508323 44.9602555715579,15.0475509235315 44.9606820567616,15.0509551717718 44.9611317651677,15.0535996085139 44.961484999491,15.0568389194911 44.9619392915334,15.0613209538763 44.9625745991961,15.0648858048672 44.9630534112025,15.069219277475 44.9636498883357,15.0721089316197 44.9640717458662,15.0747507517061 44.9625372626217,15.0776116323474 44.9609420914099,15.0801323786035 44.9595038585358,15.0833135648354 44.9576921523916,15.0864078150192 44.9559347794737,15.0890733785421 44.9544237024807,15.0927320337119 44.952369632767,15.095823073113 44.9506263145953,15.0990178663369 44.9488243257792,15.1016889528455 44.9472982788191,15.1049887241981 44.9454503107667,15.1066345958614 44.9445229198429,15.1088071062714 44.9432963119119,15.1106307017215 44.9422737489634,15.1129415534988 44.9409918504463,15.1165264229439 44.9389441970261,15.1187415770288 44.9377106053865,15.1208792934826 44.9365104408495,15.1234247530281 44.9350730196947,15.125677671548 44.9330596436627,15.1279382956388 44.931049903454,15.1307386071173 44.9285628917821,15.1329798000653 44.9265744910206,15.1353140329079 44.9245168195702,15.137240939974 44.9228093080092,15.1400740499311 44.9210578068636,15.1430139799244 44.9192912509214,15.1461604377389 44.9173767632683,15.1491280026719 44.9155687062429,15.1521625907744 44.9137448225692,15.1548775235364 44.9120849934023,15.156928105659 44.9099355600297,15.1591119516676 44.9076285035469,15.1613539727639 44.9052667855172,15.163254591346 44.9032734081257,15.1653734415458 44.9010398475281,15.1673406942817 44.8989796182025,15.169463736036 44.8967715319715,15.170691260111 44.8955025806143,15.172242798945 44.8938818789185,15.1743903954789 44.8916285750539,15.1764861542902 44.8894512652419,15.1780040602963 44.8878668033749,15.1800711683023 44.8857225890116,15.1820486116148 44.8836528152948,15.1842447418308 44.8822037870742,15.1864543913813 44.880742184893,15.1886643398737 44.8792899884264,15.1908610300013 44.8778426308235,15.1932373607777 44.8762521943915,15.1958384882383 44.8745571970889,15.1989029254759 44.8725333006647,15.2013642020793 44.8708953878241,15.2036763404502 44.8693869206468,15.2066542292725 44.8674128264815,15.2095984495547 44.8654576149505,15.2125401095841 44.8635140308633,15.215511175719 44.8615689645673,15.2168514403054 44.8606978782396,15.2184568480936 44.8596201794854,15.2200191294365 44.8592232561023,15.2234873251342 44.8583759321813,15.226320763905 44.8576258844738,15.2297767783283 44.856722057373,15.2322389566958 44.8560960856999,15.236611775052 44.8549977641175,15.2391851601911 44.8543454023013,15.24146099295 44.8535309065935,15.243725522833 44.8527512173998,15.2451342560443 44.8529995641393,15.2457634068176 44.8538851581573,15.2472332400974 44.8559627814805,15.2486869366953 44.8580207567886,15.2500071758838 44.8598796792144,15.2539455929318 44.860833431916,15.2559721028659 44.8613220567925,15.2587950938429 44.862004821811)"
"0061a46b-08c5-4e88-abec-e23594238f11",992948211,"DV 4132-ZG","HE GOJAK-OŠTARIJE (2)",True,110,"LINESTRING(15.2845047701516 45.2387410476757,15.2838474601955 45.2391347785936,15.2823966991533 45.2403026226681,15.2829857892812 45.241507085141,15.2820791012687 45.2442085097419,15.2812011470268 45.2468233944092,15.280185801025 45.2498673390165,15.2793270436925 45.2524289045699,15.2783925735979 45.2552041619732,15.2775337605886 45.2577583867836,15.27663896489 45.2604170413006,15.2756132467034 45.2634632939375,15.274661446242 45.2662864398646,15.2739542480769 45.2683881868051,15.2732263225051 45.2705470845105,15.2737310386966 45.2729298799671,15.2744276207227 45.2762267506735,15.2751238958531 45.2795302300382,15.2756339786901 45.2819481043776,15.2762350185566 45.2848126309558,15.2742358522498 45.2865168304732,15.2720386114827 45.2883902040938,15.270348606846 45.2898288602955,15.2677746860427 45.2920224562075,15.2652943199116 45.2941385208127,15.2643888429638 45.2953359222062,15.2630308482646 45.2971344889966,15.2618025159169 45.2987620527909,15.2623992239286 45.2987289910048)"
"879d3580-20ba-425a-aa28-e99e01d14ca9",985747211,"DV 110/3-RI","VINČENT-T_SPOJ",True,110,"LINESTRING(13.8796573852891 45.0937073973784,13.8778907935364 45.0938039583041,13.8748682704133 45.0941443706535,13.8718176854129 45.0944879537254,13.8680871102804 45.0949078772424,13.8634251532981 45.0954325327254,13.8589509380371 45.0959358338758,13.8542972245581 45.0964592088997,13.8496200766311 45.0969849481174,13.8474602228769 45.0978328285769,13.8435703889909 45.0982591284255,13.8419429757437 45.0978630517409,13.8386059501582 45.0978721584222,13.8346249127252 45.097883037725,13.8309666199082 45.0978928488559,13.8270254853568 45.0979032411795,13.8230117976742 45.0979137405222,13.8196925778316 45.0979223066538,13.8177432144352 45.0961182711428,13.8155208418181 45.0940613987039,13.813305235338 45.0920105818591,13.8111375130703 45.0900039815357,13.8090174167217 45.087869347086,13.8069104553998 45.0857477231832,13.8048871332975 45.0837100851367,13.8025443545445 45.0813504987337,13.8002134599573 45.0790026867874,13.7980012951508 45.0767742322511,13.7957587049308 45.074514906718,13.7936636648184 45.0724040479372,13.7915426642007 45.0702667782561,13.7892748379386 45.0679814987424,13.7875832613359 45.0662765165931,13.7875174820478 45.0646846827574,13.7894504790963 45.06373020474,13.7922513525399 45.062345169474,13.7948458371048 45.0598489323785,13.7969815692425 45.0577913745201,13.7982558619311 45.0565635304882,13.801043554272 45.0538789397959,13.8038281640513 45.0511955974423,13.8062441382312 45.0488652422508,13.8088564226741 45.0463450193236,13.8113083034197 45.0439832522562,13.8134261137718 45.0419367138373,13.815607201812 45.0398302268543,13.8180845136423 45.0374388780011,13.8204087581113 45.0351922211725,13.822443142459 45.0332273537442,13.8246165117628 45.0311243017073,13.8263107930069 45.0294870354573,13.8280943254957 45.0277621069094,13.830396749407 45.025070731872,13.8321899145929 45.0229772316701,13.8342767996988 45.0205402303032,13.8357125960086 45.0188623895773,13.8375082269146 45.0167655890639,13.8393747872087 45.0145612197075,13.8409027918274 45.0128003757792,13.843135389178 45.0101900115594,13.8451621495092 45.0078259907899,13.8475031667183 45.0050839861574,13.8493329016361 45.0029445024563,13.8511766653403 45.0007879411778,13.85315327857 44.9984753761961,13.8548088213865 44.99654022639,13.8572263716022 44.9937101416231,13.858449205151 44.9922787063724,13.86045013595 44.9899378170439,13.86243734714 44.988880040669,13.8657636641471 44.9871125249971,13.8676486384097 44.9861106981507,13.87057946503 44.9845522252433,13.8732825532261 44.9831152619229,13.8755166941011 44.9819267712529,13.8790952766078 44.9800230277154,13.8824138600736 44.9782546784647,13.8860151964586 44.9763372604024,13.8891497482356 44.9746686123968,13.8923397074818 44.9729704471773,13.8959556883348 44.9710479960854,13.8965981859243 44.9690356715547,13.8970283213553 44.9675342955849)"
"3af7311a-eca4-42cb-b608-b130a4e51eef",810764211,NULL,"HE-TS Vinodol",True,110,"POINT(14.6731179906917 45.229092107771)"
"c5e8268b-cf35-4334-8b1e-13084bc5b07c",993619211,"DV 4109-ZG","MRACLIN-IVANIĆ",True,110,"LINESTRING(16.4651795428235 45.7098125061517,16.4644419353957 45.7095440053889,16.4625239432329 45.7087303407808,16.459039627665 45.7072503966637,16.4554902224047 45.7057395028708,16.452097473876 45.7042996596669,16.4486892366937 45.7028500141177,16.4453063010394 45.7014135332675,16.4420354166445 45.700023045993,16.438649448965 45.6985851460078,16.4352599991881 45.6971448496515,16.433729266045 45.6966134985174,16.4298947385574 45.6952830126314,16.4259438003602 45.6939119213365,16.4220587230604 45.6925632674552,16.4180846182708 45.6911849040342,16.4140856132935 45.6897990622632,16.4100803135341 45.6884102786066,16.4060602425469 45.6870183869127,16.4021840587668 45.6856738051439,16.3994748943672 45.6847355367816,16.3955605409313 45.6833765309972,16.3915033641828 45.6819707226914,16.3874637158407 45.6805698657576,16.3833812777079 45.6791538176947,16.3793792949926 45.677764725039,16.375379388924 45.6763684483004,16.3715119166859 45.675036215884,16.3676586373957 45.6736994530031,16.3637220442364 45.6723334118804,16.3599058726263 45.6710083608814,16.3559174167314 45.6714628171251,16.3515194230655 45.671963647466,16.3471072735703 45.6724661851213,16.3426008203379 45.6729788400964,16.3383339136032 45.6734643024135,16.3341578110925 45.6739390953507,16.3299924006321 45.6744130709573,16.3258610825421 45.6748824491924,16.3215847828581 45.6753682943071,16.3172527030547 45.6758596621919,16.3130004439647 45.6763424786098,16.3087077756687 45.6768294693388,16.3044206485983 45.6773150655067,16.3001242709064 45.677803485468,16.2958592782424 45.6782867981758,16.2916947059948 45.6780117104635,16.2876391643505 45.6777426188681,16.2836389560736 45.6774722208037,16.2795959450318 45.6772088213174,16.2753512809622 45.6769269273038,16.2709207612364 45.6766322790769,16.2664852836226 45.6763376939576,16.2621165580327 45.6760469671428,16.257862675799 45.6757639851689,16.2543225358371 45.675832295869,16.2506421491047 45.6759032040755,16.2456771580661 45.6759981950411,16.2424621442765 45.6760616877967,16.2396554715634 45.6761152548423,16.2364477853042 45.6764184792238,16.2319298969452 45.6768448265216,16.2277665200612 45.6772380263714,16.2234455348248 45.6776466218277,16.2192169995309 45.6780475870917,16.2147557555848 45.6784698599078,16.2104576072004 45.6788747512039,16.2064913288009 45.6792487070814,16.20248532376 45.6796282528036,16.1982927188564 45.6800245550109,16.1941715736541 45.6804156361424,16.1899488914966 45.6808156359881,16.185553846669 45.6812324778465,16.1812019149463 45.6816453748037,16.1778039884359 45.6819667372978,16.174056661146 45.6823220987217,16.1698803268079 45.6820471890235,16.1657479710991 45.6817739267364,16.1616310692436 45.6815072861269,16.1575645146097 45.6812337775303,16.1535203427843 45.6809668263712,16.1497748110331 45.6807193077497,16.1458363565463 45.6804583973977,16.141542781868 45.6801741809384,16.1373005253366 45.6798927107397,16.1329793783467 45.679611866514,16.1286729526647 45.6792822131897,16.1261221509805 45.6777407571558,16.1237352756292 45.6762824815518,16.1206515122984 45.6743920746955,16.1182499515265 45.6725113651155,16.1159021282678 45.6706721001802,16.1138030440441 45.6690258878469)"
"f13d871a-2780-48e0-88fd-1fe0ec64fa70",1602782211,"DV 149/1-ST","KRALJEVAC - ZAKUČAC",True,110,"LINESTRING(16.8784856393629 43.4314614272549,16.8754620986556 43.4331491520581,16.8684036352221 43.4336314848788,16.8648527966489 43.4331050591629,16.8519220538636 43.4347875954289,16.8422043336976 43.4361335690091,16.8324079346272 43.435015337312,16.8295132921745 43.435039978976,16.8201675374484 43.438546265964,16.8143581746172 43.4407796575199,16.8099774235356 43.4420593289551,16.8012171258937 43.4439063290601,16.7912106977199 43.4459025635386,16.7796780014021 43.4484186513295,16.766627313638 43.4498107826087,16.7521234655443 43.451462152084,16.7351541636321 43.454144353025,16.7195546722532 43.4566287766474,16.7067790155762 43.4550261542199,16.703171134849 43.4545627251331)"
"0238716f-9b6d-495e-a823-d4e77778736b",474476211,NULL,"TS Dobri",True,110,"POINT(16.4404588736103 43.5133825698738)"
"b9915110-d50c-4122-add9-4b7bebdb33bf",1910321211,"DV 183-ST","METERIZE-DUGOPOLJE",True,110,"LINESTRING(16.5798 43.5955,16.5794766565616 43.5943619595167,16.5786155067667 43.5915990341521,16.5779281782397 43.5893932874496,16.577122539121 43.5868079137012,16.5764614557522 43.5846861893855,16.5724602249445 43.5827656933531,16.5694163955985 43.581304485456,16.5667136854578 43.5800069656213,16.5632119280568 43.5783256266991,16.5588435822473 43.576227841048,16.5556824333474 43.5747097000002,16.5516786504818 43.5727851122734,16.5476912774766 43.5708681539594,16.5434869370471 43.5688466661806,16.5407197713816 43.5675160305433,16.5369383179593 43.5656974591552,16.5346070413932 43.5645761264684,16.532661405366 43.5636402537611,16.5320527354707 43.5627894745905,16.5312234314015 43.561630179452,16.5304400061075 43.5605348293571,16.528522586995 43.5578563359935,16.5268730967956 43.5555518310393,16.5250100848246 43.55294886157,16.5220683933997 43.5524103410297,16.5196765151667 43.5519723819493,16.5166018674003 43.5514093138679,16.5124009451988 43.5506397964542,16.5092665531694 43.5500655841584,16.5065354373706 43.548081277256,16.5039801575409 43.5462244954213,16.5014769561281 43.5444054245267,16.5015289495331 43.5423246370815,16.5016039809964 43.5393175626373,16.5016545318584 43.537294904902,16.5017363249314 43.5340139007279,16.5017934377232 43.5317251566772,16.5016966987332 43.5301940245836,16.5014930348133 43.5295852060897)"
"a34cf8a9-212b-478a-af34-75d3be9b7ecc",358853221,"DV 139-ST","KOMOLAC-VE RUDINE",True,110,"LINESTRING(18.1355362660874 42.6700952352209,18.1364672629061 42.6707332742451,18.1369954197909 42.673312656989,18.1348088278162 42.6761414062012,18.131306599859 42.676143335717,18.1270777802671 42.6761506385576,18.1217310559451 42.6761589619954,18.1180489699022 42.6761663473682,18.1156041190493 42.677083007074,18.1128167711063 42.6781297928135,18.1105430622979 42.6789828249242,18.1077237991423 42.6800381592932,18.1048016217823 42.6799729356459,18.1015448193529 42.6799003456053,18.0980789074158 42.6798242525639,18.0947365665215 42.6797515795159,18.0907512855316 42.6807982127506,18.0883553931611 42.6814294673342,18.0859213041638 42.682067445409,18.0825896898539 42.6829429128003,18.0785866638854 42.6839940390947,18.0766805735301 42.6844948884713,18.0733510868372 42.6853730096527,18.069752365561 42.6882061139133,18.0676815368573 42.6898367242387,18.0654980978107 42.6915553817343,18.0641293141754 42.6926343784931,18.0611951701894 42.694947670242,18.0591073587583 42.6965922989977,18.0564681873287 42.6986710336374,18.0533540238093 42.7011227460874,18.0516381723156 42.7024746632529,18.049111233154 42.7044643846632,18.0472277654349 42.7059483577257,18.0443168037233 42.7082420206365,18.0396481456572 42.7103180867562,18.035616979492 42.7121122505184,18.0313700868803 42.7140027547793,18.0275582493048 42.7156982934685,18.0226406217069 42.7178863429433,18.0208997643631 42.7186750596586,18.0189869544465 42.7195280333025,18.016150157015 42.7207966322059,18.0135206200693 42.7219725095393,18.0111076820742 42.7230518780193,18.007577165336 42.7246335489539,18.0051645579329 42.7257146561132,18.003341841231 42.7265315152631,17.9990483777449 42.7284548933641,17.9950728589117 42.7302347412498,17.9915187316374 42.7318277794624,17.9891157148267 42.7329065699452,17.9866906065962 42.7339944206266,17.9828183830065 42.7357296303848,17.9788953349755 42.7374909950327,17.9751947111383 42.73915225455,17.9712483691627 42.7409230103832,17.967934821398 42.7430733434021,17.9661593443004 42.7442238726265,17.9630556429224 42.746237187752,17.9602109308913 42.7480802441358,17.9574727606496 42.7498543931594,17.9553779945027 42.7512144075946,17.9519762415928 42.7534188680363,17.949429885069 42.7550700141621,17.9472940645345 42.7564541191971,17.9432894707742 42.7590497506319,17.9403630523507 42.760944539218,17.9369155661191 42.7631770580835,17.9339698257683 42.7650855203175,17.9313136652408 42.7668059910873,17.9266835705396 42.769805948533,17.9248986997387 42.7715287082188,17.9217315190785 42.7746468458853,17.920604122874 42.7757333296723,17.9185441491193 42.7777206093275,17.9165364468961 42.7796548578409,17.9149427440962 42.781187564939,17.9117670538726 42.7842429553709,17.9083690833972 42.7875070529943,17.9028755719647 42.7898786795626,17.900846598559 42.7907544612766,17.8960983647419 42.7927992041047,17.8917569287372 42.7946623956728,17.8892210541656 42.7957528861066,17.8872194842049 42.7966142767632,17.8825383798237 42.7986242309685,17.8811161474872 42.7992357676218,17.8771698028683 42.8009306790833,17.8730193611736 42.8027145145631,17.8704870079294 42.8038022697586,17.8662256113243 42.805217807985,17.8633056864573 42.806205188062,17.8591703243364 42.8076037336892,17.8560326706258 42.808663686842,17.8508104390188 42.8104274357925,17.8474464350769 42.8115632888835,17.8459533489767 42.8120673132067,17.8439002021174 42.8127598629917,17.8379168018348 42.8147771663648,17.8343812225447 42.815968482627,17.8302712047872 42.8173515486146,17.8271600890701 42.8183994234223,17.8236790846808 42.8188515639198,17.8209159845286 42.8192097103259,17.8170664573268 42.8197089518456,17.8124115021736 42.8203093942134,17.8078179277555 42.8209022890019,17.8046983178402 42.8213036421816,17.8015815833682 42.8217045878039,17.7993 42.822,17.7988 42.8236)"
"c812e51e-c624-49ba-ad86-53cd657355e4",1109346211,"DV 145-ST","ZADAR CENTAR-NIN",True,110,"LINESTRING(15.1942428196595 44.2305925307509,15.1935665112547 44.2284414324373,15.193007400015 44.2265879890114,15.1925756062828 44.2237105573797,15.1944524507785 44.2210600109486,15.1964184376032 44.2182833083395,15.1982390646873 44.215711566218,15.2002118664453 44.2129237043365,15.2019043459278 44.2105317310356,15.2034582242111 44.2083354516543,15.2052488162195 44.2058045452412,15.2069191890184 44.2034716315619,15.208303809721 44.2015376579572,15.209981050194 44.1991947846995,15.2116278475598 44.1968942177508,15.2133133287322 44.1945090842256,15.2151818638806 44.191864652846,15.2170111214418 44.1892755546278,15.2188426449196 44.186682830413,15.2208837600931 44.1838062973077,15.2227520756217 44.1811730152575,15.224609415157 44.178554933982,15.2265338836239 44.1758421463653,15.2284080610148 44.1731761657721,15.2303404427023 44.1704271136508,15.2321880025148 44.1677981145869,15.234201366421 44.1649631082566,15.2358010923063 44.1627103300682,15.2377210761145 44.1599489062316,15.2409221107218 44.1576828169958,15.2441524301413 44.1553957290724,15.2469707326286 44.1534001352074,15.25019549038 44.1511966366644,15.2519375672315 44.1482543328085,15.2537320495813 44.1452231656764,15.2554621498428 44.1423004349595,15.2570700594781 44.1395525635125,15.2588437947193 44.1365210074829,15.2603253371974 44.1339946896904,15.2600160075712 44.1310663508382,15.2597107988693 44.1281756675266,15.2594348310535 44.1255623572921,15.2590070877389 44.1232419005099,15.2571290339449 44.1237997012411,15.2569790359879 44.1237865398207,15.252759194937 44.1216853764366,15.2499542467117 44.1202334923776,15.249804240258 44.1202158212636,15.2435936409416 44.1169666061385,15.2435120055665 44.1168632746629,15.2434179141935 44.1167689703963,15.2437970845427 44.116313628235,15.244649274661 44.1154432404723,15.2448175213291 44.1153438716155,15.2457323537741 44.1145228437312,15.2455126769856 44.114271302769,15.2459550681015 44.1140048286294,15.2459673919764 44.1139642993552,15.2456301652736 44.1137625072774)"
"e2b32e71-430e-4e7c-b54d-d2de3733a63d",506062211,NULL,"TS Brod 2 (Bjeliš)",True,110,"POINT(18.0494607377034 45.1496635798692)"
"ce3607d8-6686-4da4-a9ea-0971ffbc4808",993200211,"DV 198-RI/BA","GRAČAC-KULEN VAKUF Novo",True,110,"LINESTRING(15.8582065694812 44.2953888832496,15.8599431560051 44.2965455636062,15.8633546858689 44.2981544110731,15.8656881310879 44.2992527512798,15.868517811047 44.3005880217247,15.8683893372669 44.302742670031,15.8681968000373 44.3057285277506,15.8680297878242 44.3084153813693,15.867946136896 44.3110950288455,15.8678619776092 44.3136981769325,15.867775837454 44.3165326447132,15.86768652582 44.3196537022712,15.8676331592935 44.3211169142987,15.8675918249708 44.3225800343859,15.8686106607158 44.3235092004211,15.8707765419528 44.3254590479149,15.8734953421302 44.3279211413925,15.8748942666779 44.3291861959708,15.8768896768252 44.3309942200499,15.8785685998172 44.3325176311565,15.879344972188 44.333217442441,15.8798650769339 44.3342033623534,15.8815177418062 44.337408348282,15.8828699359108 44.3400429532204,15.8842702313061 44.3427738298902,15.8858388871659 44.3457484551811,15.8874019070366 44.3487378614895,15.8888935524167 44.3516170091093,15.8903916231199 44.3545295662109,15.8919257530313 44.3575349717744,15.8935794942353 44.3606571399038,15.894252686981 44.3620083660026,15.8960147764709 44.3653488902601,15.8974550935337 44.3681630697593,15.8983197284962 44.3697713372829,15.898863428566 44.3708379796025,15.9002281218357 44.3734161038685,15.9020592067636 44.3769957468267,15.9026535699399 44.3781083195945,15.9041729592684 44.3810769441392,15.9055499157723 44.3836786631681,15.9072799774699 44.3869896446195,15.9080444669733 44.3884575980959,15.9097731516598 44.3918312806693,15.9111961893964 44.3945627004536,15.9125659210755 44.3971754564722,15.9138954236826 44.3997524268857,15.9152583746194 44.4023654725363,15.9167812834516 44.4053324482091,15.9180643405418 44.4077738384926,15.9194442675018 44.4104204440615,15.9205372661015 44.4125067536914,15.9215995669061 44.4145523498623,15.9223704242508 44.4168010847767,15.9232180905473 44.4192104729218,15.9241733362222 44.4219706142896,15.9250222737248 44.4244667370973,15.9259362599067 44.4271323353087,15.9268540227817 44.4297534340176,15.9276000584067 44.4318207084595,15.9283435515006 44.4340094085428,15.9292803906467 44.4366788394781,15.9302077904114 44.4393732685717,15.9310245452965 44.4417088611195,15.9327425767593 44.4435989567892,15.9347786975801 44.4458349897093,15.936863303465 44.4481075771472,15.9388930844364 44.4503437669468,15.9409956083257 44.4526322395593,15.9431333962735 44.4549778008957,15.9452003376207 44.4572286884212,15.9473506065701 44.4595945853801,15.9492468676876 44.4616690656631,15.9513025116071 44.4639147140258,15.9531690778824 44.465962015289,15.9551326235253 44.4681137728683,15.9570946344081 44.4702703687102,15.9586698535001 44.4720017833201,15.9597585983388 44.4731739624448,15.9604626599983 44.4755413286643,15.961313176691 44.4783643835916,15.96205281962 44.4807853477037,15.9628409898898 44.4833857155464,15.9634907809478 44.4855418380319,15.9643359187447 44.4883560010044,15.964773013356 44.4897614267386,15.9651591839759 44.4910055523486,15.9659580349668 44.4936796032063,15.966582725739 44.4957407874276,15.9670441912798 44.497305115056,15.967883678266 44.5000985940553,15.9691199195347 44.5011813166261,15.9709705435378 44.5028174217196,15.9726251958885 44.5042562695437,15.9745418357378 44.5059704121045,15.9768944393822 44.5080418649588,15.9780255130533 44.5090204513195,15.9782239413561 44.5095737745455,15.9787530848601 44.5110457612197,15.9792833844286 44.5125175551359,15.9799079469857 44.5142156940972,15.9820279924257 44.5158906101471,15.9842786423002 44.5176946777641,15.986067325967 44.5191148900694,15.9903155604008 44.5232216315279,15.989057944238 44.5253009932959,15.9877137774506 44.5275123086834,15.9850292219027 44.5288004650529,15.9819132871488 44.5302701112956,15.978569452647 44.5318666366275,15.9751480449013 44.5334625570851,15.972083664796 44.5349221333155,15.9689494382211 44.5363977903248,15.9660464550597 44.537789593215,15.9632751183861 44.5390844512727,15.9614650252008 44.5396214510224,15.9579646179792 44.540662048539,15.9546621877223 44.5416351821647,15.9512462854643 44.5426250966113,15.9471608508025 44.5438444790652,15.9429798185373 44.5450772855936,15.9404112912179 44.5458360377635,15.9404969064345 44.5460646482797,15.9430303494256 44.5454315525644,15.9453920594518 44.5448436539464,15.9489368260815 44.5439711008904,15.9524926605312 44.5430815154786,15.9560810576175 44.5421966761364,15.95906230806 44.5414656900837,15.9620254472546 44.5407321689637,15.9649628666535 44.5392699784628,15.9673702863731 44.5380673562007,15.9701683540212 44.5366630925784,15.9731640348315 44.5351576250595,15.9761604189541 44.5336883421312,15.9790951585966 44.5322209495475,15.9816528774763 44.5309523850845,15.9841790041598 44.529697085603,15.9863705414949 44.528601222817,15.9881707970114 44.5276951870139,15.990383223961 44.5285283732747,15.9929195272035 44.5294705655486,15.9953004006055 44.5303535787649,15.9979349872685 44.5313464607645,16.0001211902867 44.5321529575452,16.0022138520471 44.5329307148558,16.0044425443144 44.5331872222351,16.0071552252621 44.5334979117816,16.0108709293682 44.5339134084472,16.0120945600713 44.5340508730426,16.0146922931291 44.5347580384213,16.0170769289203 44.5353997262729,16.0200073475659 44.5362004615538,16.0224836993692 44.5368633555886,16.0238726586138 44.5383141834365,16.0255664929422 44.5400744582069,16.027275341096 44.5418453718833,16.0291369490707 44.5437877683848,16.031138388812 44.5458733173847,16.0329429538084 44.5477566771009,16.0347226038871 44.5495698548273,16.0363126105654 44.5512438800064,16.04 44.55495,16.05219 44.55869,16.06526 44.56689,16.08001 44.56951,16.08241 44.56798,16.08173 44.56642,16.0839 44.56627)"
"dcda7075-1f57-4c24-9150-c1da737d50bb",757037211,"DV 106-OS","Ernestinovo - Osijek 1 (2)",True,110,"LINESTRING(18.6751259367238 45.5154935428177,18.680582563309 45.5120946507082,18.6861851209455 45.4907021866028,18.6842205767859 45.4885051638971,18.6817806630371 45.4857783345926,18.6793600389465 45.4830748025235,18.6770038256444 45.4804420398045,18.6741970465361 45.4791368376865,18.6714674439705 45.4778682526199,18.6684844980752 45.4764780008725,18.6652924000573 45.4749928619118)"
"f843bfac-284b-4cdc-abc7-2995439a0474",603512211,"DV 133-OS","OSIJEK 1-OSIJEK 3",True,110,"LINESTRING(18.6915791925566 45.5476747085709,18.6909135762531 45.5448234217729,18.6903288183344 45.542291826905,18.6896715924555 45.5395663848894,18.6889725587407 45.5365059574687,18.6882809369562 45.533557390331,18.6874832662648 45.530205850515,18.6867428736954 45.5271187223945,18.6860830601996 45.5240429856552,18.6826382753247 45.5210572320611,18.679747180971 45.5185591147078,18.6781634185473 45.5166289056016,18.6741733737816 45.5160257090922)"
